team_name,weather_metric,match_metric,average_weather_metric,average_match_metric,team_average_match_metric,team_average_weather_metric,correlation
Middlesbrough,total_rainfall_amount_previous_hour,team_match_high_press_shots_conceded,0.11250610649731316,2.6123860677083335,2.869565217391304,0.05434782608695652,-0.10423643616247982
Middlesbrough,total_rainfall_amount_previous_hour,team_match_passing_ratio,0.11250610649731316,0.6136391983608814,0.6577495771817133,0.05434782608695652,-0.06728986803579261
Middlesbrough,wind_speed_10m,team_match_directness,4.286630841882429,0.8533870051767677,0.8853194202173913,4.9601449275362315,0.20611680665994106
Middlesbrough,wind_speed_10m,team_match_pace_towards_goal,4.286630841882429,2.711043596569112,2.5510215099863593,4.9601449275362315,0.1002062289343215
Middlesbrough,wind_speed_10m,team_match_gk_pass_distance,4.286630841882429,43.0381615764974,32.35846045652174,4.9601449275362315,0.0817401323576045
Middlesbrough,wind_speed_10m,team_match_gk_long_pass_ratio,4.286630841882429,0.3935310848294425,0.4088956002210902,4.9601449275362315,-0.09201581418377244
Middlesbrough,wind_speed_10m,team_match_ball_in_play_time,4.286630841882429,53.375021955403646,58.52327526086957,4.9601449275362315,-0.0694216161488798
Middlesbrough,wind_speed_10m,team_match_dribble_ratio,4.286630841882429,0.5133860948715331,0.4936170413784582,4.9601449275362315,0.05392996510703606
Middlesbrough,wind_speed_10m,team_match_high_press_shots_conceded,4.286630841882429,2.6123860677083335,2.869565217391304,4.9601449275362315,-0.20505852006149428
Middlesbrough,wind_speed_10m,team_match_passing_ratio,4.286630841882429,0.6136391983608814,0.6577495771817133,4.9601449275362315,0.16812415701363484
Middlesbrough,wind_gust_10m,team_match_directness,8.550284969874614,0.8533870051767677,0.8853194202173913,8.869565217391305,0.21436325545028845
Middlesbrough,wind_gust_10m,team_match_pace_towards_goal,8.550284969874614,2.711043596569112,2.5510215099863593,8.869565217391305,0.08049655479779544
Middlesbrough,wind_gust_10m,team_match_gk_pass_distance,8.550284969874614,43.0381615764974,32.35846045652174,8.869565217391305,0.20006175748608873
Middlesbrough,wind_gust_10m,team_match_gk_long_pass_ratio,8.550284969874614,0.3935310848294425,0.4088956002210902,8.869565217391305,-0.02125209978705262
Middlesbrough,wind_gust_10m,team_match_ball_in_play_time,8.550284969874614,53.375021955403646,58.52327526086957,8.869565217391305,-0.15958972455844408
Middlesbrough,wind_gust_10m,team_match_dribble_ratio,8.550284969874614,0.5133860948715331,0.4936170413784582,8.869565217391305,0.11709007696919045
Middlesbrough,wind_gust_10m,team_match_high_press_shots_conceded,8.550284969874614,2.6123860677083335,2.869565217391304,8.869565217391305,-0.1339572319702724
Middlesbrough,wind_gust_10m,team_match_passing_ratio,8.550284969874614,0.6136391983608814,0.6577495771817133,8.869565217391305,0.1808345219504062
Middlesbrough,feels_like_temperature,team_match_directness,9.385539814362481,0.8533870051767677,0.8853194202173913,8.5,-0.16369233366315372
Middlesbrough,feels_like_temperature,team_match_pace_towards_goal,9.385539814362481,2.711043596569112,2.5510215099863593,8.5,0.055470557378115314
Middlesbrough,feels_like_temperature,team_match_gk_pass_distance,9.385539814362481,43.0381615764974,32.35846045652174,8.5,0.16086732452463576
Middlesbrough,feels_like_temperature,team_match_gk_long_pass_ratio,9.385539814362481,0.3935310848294425,0.4088956002210902,8.5,0.10654515682609007
Middlesbrough,feels_like_temperature,team_match_ball_in_play_time,9.385539814362481,53.375021955403646,58.52327526086957,8.5,-0.02144852111598643
Middlesbrough,feels_like_temperature,team_match_dribble_ratio,9.385539814362481,0.5133860948715331,0.4936170413784582,8.5,0.2965379635285961
